Name,College,Years_Played,First_Season,Last_Season,Games_Played,Games_Started,Link
Jesse Davis,Idaho,7,2017,2023,95,72,https://www.profootballarchives.com/players/d/davi12610.html
Jim Davis,Virginia,Tech,1,2005,2005,1,https://www.profootballarchives.com/players/d/davi12670.html
Joe Davis,Southern,California,1,1946,1946,14,https://www.profootballarchives.com/players/d/davi12800.html
John Davis,1,1920,1920,4,2,0,https://www.profootballarchives.com/players/d/davi13000.html
John Davis,Georgia,Tech,8,1987,1994,104,https://www.profootballarchives.com/players/d/davi13200.html
John Davis,Cisco,JC;,Emporia,State,6,1997,https://www.profootballarchives.com/players/d/davi13300.html
Johnny Davis,Alabama,10,1978,1987,119,32,https://www.profootballarchives.com/players/d/davi13400.html
Jordan Davis,Georgia,3,2022,2024,47,39,https://www.profootballarchives.com/players/d/davi13425.html
Justin Davis,Southern,California,2,2017,2018,15,https://www.profootballarchives.com/players/d/davi13505.html
Kaden Davis,Butler,CC;,Northwest,Missouri,State,1,https://www.profootballarchives.com/players/d/davi13507.html
Kalia Davis,Central,Florida,2,2023,2024,16,https://www.profootballarchives.com/players/d/davi13508.html
Kanorris Davis,Troy,1,2013,2013,3,0,https://www.profootballarchives.com/players/d/davi13510.html
Keionta Davis,Tennessee-Chattanooga,1,2018,2018,6,3,https://www.profootballarchives.com/players/d/davi13545.html
Keith Davis,Sam,Houston,State,6,2002,2008,https://www.profootballarchives.com/players/d/davi13550.html
Kellen Davis,Michigan,State,9,2008,2016,125,https://www.profootballarchives.com/players/d/davi13580.html
Kelvin Davis,Johnson,C.,Smith,1,1987,1987,https://www.profootballarchives.com/players/d/davi13600.html
Kenneth Davis,Texas,Christian,9,1986,1994,131,https://www.profootballarchives.com/players/d/davi13800.html
Khalil Davis,Nebraska,5,2020,2024,30,1,https://www.profootballarchives.com/players/d/davi14080.html
Knile Davis,Arkansas,5,2013,2016,57,2,https://www.profootballarchives.com/players/d/davi14100.html
Kyle Davis,Oklahoma,2,1975,1978,21,0,https://www.profootballarchives.com/players/d/davi14200.html
Lamar Davis,Georgia,4,1946,1949,53,52,https://www.profootballarchives.com/players/d/davi14400.html
Lee Davis,Mississippi,2,1985,1987,10,0,https://www.profootballarchives.com/players/d/davi14600.html
Leonard Davis,Texas,11,2001,2012,171,155,https://www.profootballarchives.com/players/d/davi14670.html
Lorenzo Davis,Youngstown,State,1,1990,1990,4,https://www.profootballarchives.com/players/d/davi14700.html
Malik Davis,Florida,2,2022,2023,14,0,https://www.profootballarchives.com/players/d/davi14730.html
Marv Davis,Wichita,State,1,1966,1966,1,https://www.profootballarchives.com/players/d/davi14800.html
Marvin Davis,Southern,University,1,1974,1974,13,https://www.profootballarchives.com/players/d/davi15000.html
Michael Davis,Brigham,Young,8,2017,2024,122,https://www.profootballarchives.com/players/d/davi15081.html
Mike Davis,Cincinnati,2,1994,1995,19,0,https://www.profootballarchives.com/players/d/davi15100.html
Mike Davis,East,Los,Angeles,JC;,Colorado,9,https://www.profootballarchives.com/players/d/davi15200.html
Mike Davis,South,Carolina,9,2015,2022,87,https://www.profootballarchives.com/players/d/davi15252.html
Milt Davis,Los,Angeles,CC;,UCLA,5,1956,https://www.profootballarchives.com/players/d/davi15400.html
Nate Davis,North,Carolina-Charlotte,6,2019,2024,71,https://www.profootballarchives.com/players/d/davi15491.html
Nathan Davis,Indiana,2,1997,1999,6,0,https://www.profootballarchives.com/players/d/davi15500.html
Nick Davis,Wisconsin,2,2002,2003,16,1,https://www.profootballarchives.com/players/d/davi15550.html
Norm Davis,Grambling,State,3,1967,1970,40,https://www.profootballarchives.com/players/d/davi15600.html
Oliver Davis,Tennessee,State,6,1977,1982,77,https://www.profootballarchives.com/players/d/davi15800.html
Pahl Davis,Marquette,1,1922,1922,5,2,https://www.profootballarchives.com/players/d/davi16000.html
Paschall Davis,Trinity,Valley,CC;,Texas,A&M-Kingsville,2,https://www.profootballarchives.com/players/d/davi16100.html
Paul Davis,Ohio,State;,Otterbein,2,1947,1948,https://www.profootballarchives.com/players/d/davi16200.html
Paul Davis,North,Carolina,4,1981,1983,31,https://www.profootballarchives.com/players/d/davi16400.html
Pernell Davis,Alabama-Birmingham,1,1999,1999,2,0,https://www.profootballarchives.com/players/d/davi16450.html
Preston Davis,Baylor,3,1984,1986,36,24,https://www.profootballarchives.com/players/d/davi16600.html
Raekwon Davis,Alabama,5,2020,2024,80,48,https://www.profootballarchives.com/players/d/davi16750.html
Ralph Davis,Wisconsin,2,1947,1948,23,3,https://www.profootballarchives.com/players/d/davi16800.html
Rashard Davis,James,Madison,1,2019,2019,1,https://www.profootballarchives.com/players/d/davi16850.html
Rashied Davis,West,Los,Angeles,JC;,San,Jose,https://www.profootballarchives.com/players/d/davi16900.html
Ray Davis,Samford,2,1932,1933,15,8,https://www.profootballarchives.com/players/d/davi17000.html
Red Davis,Geneva,1,1933,1933,7,7,https://www.profootballarchives.com/players/d/davi17200.html
Ray Davis,Temple;,Vanderbilt;,Kentucky,1,2024,2024,https://www.profootballarchives.com/players/d/davi17202.html
Reggie Davis,Washington,2,1999,2000,26,3,https://www.profootballarchives.com/players/d/davi17300.html
Reuben Davis,North,Carolina,10,1988,1996,139,https://www.profootballarchives.com/players/d/davi17400.html
Ricky Davis,Alabama,3,1975,1977,38,5,https://www.profootballarchives.com/players/d/davi17600.html
Rob Davis,Shippensburg,12,1996,2007,183,0,https://www.profootballarchives.com/players/d/davi17900.html
Robert Davis,Georgia,State,3,2017,2019,7,https://www.profootballarchives.com/players/d/davi17961.html
Rod Davis,Southern,Mississippi,4,2004,2006,40,https://www.profootballarchives.com/players/d/davi17980.html
Roger Davis,Syracuse,7,1960,1966,72,33,https://www.profootballarchives.com/players/d/davi18000.html
Ron Davis,Virginia,State,1,1973,1973,2,https://www.profootballarchives.com/players/d/davi18200.html
Ron Davis,Tennessee,1,1995,1995,12,5,https://www.profootballarchives.com/players/d/davi18300.html
Rosey Davis,Tennessee,State,3,1965,1967,22,https://www.profootballarchives.com/players/d/davi18400.html
Russell Davis,Michigan,4,1980,1983,42,2,https://www.profootballarchives.com/players/d/davi18600.html
Russell Davis,North,Carolina,9,1999,2007,114,https://www.profootballarchives.com/players/d/davi18650.html
Ryan Davis,Bethune-Cookman,6,2012,2017,63,0,https://www.profootballarchives.com/players/d/davi18750.html
Sam Davis,Allen,13,1967,1979,168,112,https://www.profootballarchives.com/players/d/davi18800.html
Sammy Davis,Texas,A&M,5,2003,2007,71,https://www.profootballarchives.com/players/d/davi18850.html
Scott Davis,Illinois,5,1988,1994,75,48,https://www.profootballarchives.com/players/d/davi19000.html
Scott Davis,Iowa,3,1993,1997,21,6,https://www.profootballarchives.com/players/d/davi19100.html
Sean Davis,Maryland,8,2016,2021,69,42,https://www.profootballarchives.com/players/d/davi19120.html
Shawn Davis,Florida,1,2021,2021,1,0,https://www.profootballarchives.com/players/d/davi19123.html
Shockmain Davis,Blinn,JC;,Angelo,State,1,2000,https://www.profootballarchives.com/players/d/davi19130.html
Sonny Davis,Baylor,1,1961,1961,2,0,https://www.profootballarchives.com/players/d/davi19200.html
Stan Davis,Memphis,1,1973,1973,8,0,https://www.profootballarchives.com/players/d/davi19400.html
Stephen Davis,Auburn,11,1996,2006,143,102,https://www.profootballarchives.com/players/d/davi19500.html
Steve Davis,Delaware,State,5,1972,1976,65,https://www.profootballarchives.com/players/d/davi19600.html
Tae Davis,Tennessee-Chattanooga,7,2018,2023,61,5,https://www.profootballarchives.com/players/d/davi19720.html
Ted Davis,Georgia,Tech,7,1964,1970,90,https://www.profootballarchives.com/players/d/davi19800.html
Terrell Davis,Long,Beach,State;,Georgia,7,1995,https://www.profootballarchives.com/players/d/davi19900.html
Thabiti Davis,Wake,Forest,2,2000,2001,29,https://www.profootballarchives.com/players/d/davi19910.html
Thomas Davis,Georgia,15,2005,2020,199,174,https://www.profootballarchives.com/players/d/davi19930.html
Todd Davis,Sacramento,State,8,2014,2020,96,https://www.profootballarchives.com/players/d/davi19945.html
Tommy Davis,Louisiana,State,11,1959,1969,138,https://www.profootballarchives.com/players/d/davi20200.html
Tony Davis,Nebraska,6,1976,1981,89,4,https://www.profootballarchives.com/players/d/davi20600.html
Travis Davis,Michigan,State,2,1990,1991,18,https://www.profootballarchives.com/players/d/davi20700.html
Travis Davis,Notre,Dame,5,1995,1999,73,https://www.profootballarchives.com/players/d/davi20750.html
Trevor Davis,Hawaii;,California,6,2016,2019,43,https://www.profootballarchives.com/players/d/davi20755.html
Troy Davis,Iowa,State,3,1997,1999,46,https://www.profootballarchives.com/players/d/davi20770.html
Troy Davis,Central,Florida,1,2013,2013,4,https://www.profootballarchives.com/players/d/davi20771.html
Ty Davis,Clemson,1,1985,1985,7,0,https://www.profootballarchives.com/players/d/davi20800.html
Tyler Davis,Connecticut;,Georgia,Tech,3,2020,2022,https://www.profootballarchives.com/players/d/davi20852.html
Tyler Davis,Clemson,1,2024,2024,16,0,https://www.profootballarchives.com/players/d/davi20853.html
Tyree Davis,Central,Arkansas,2,1995,1997,14,https://www.profootballarchives.com/players/d/davi20900.html
Tyrone Davis,Virginia,8,1995,2002,75,27,https://www.profootballarchives.com/players/d/davi20950.html
Van Davis,Georgia,3,1947,1949,38,14,https://www.profootballarchives.com/players/d/davi21000.html
Vern Davis,Western,Michigan,1,1971,1971,3,https://www.profootballarchives.com/players/d/davi21200.html
Vernon Davis,Maryland,15,2006,2019,199,179,https://www.profootballarchives.com/players/d/davi21220.html
Vontae Davis,Illinois,10,2009,2018,121,113,https://www.profootballarchives.com/players/d/davi21230.html
Wayne Davis,Indiana,State,7,1985,1990,73,https://www.profootballarchives.com/players/d/davi21400.html
Wayne Davis,Alabama,2,1987,1988,28,1,https://www.profootballarchives.com/players/d/davi21600.html
Wendell Davis,Louisiana,State,6,1988,1993,81,https://www.profootballarchives.com/players/d/davi21800.html
Wendell Davis,Coffeyville,CC;,Oklahoma,3,1996,1999,https://www.profootballarchives.com/players/d/davi21900.html
Wendell Davis,Mississippi,Gulf,Coast,CC;,Temple,1,https://www.profootballarchives.com/players/d/davi21950.html
Will Davis,Illinois,2,2009,2010,21,3,https://www.profootballarchives.com/players/d/davi21960.html
Will Davis,Western,Washington;,DeAnza,JC;,Utah,State,https://www.profootballarchives.com/players/d/davi21971.html
Willie Davis,Grambling,State,12,1958,1969,162,https://www.profootballarchives.com/players/d/davi22000.html
Willie Davis,Central,Arkansas,8,1991,1998,108,https://www.profootballarchives.com/players/d/davi22100.html
Wyatt Davis,Ohio,State,4,2021,2022,9,https://www.profootballarchives.com/players/d/davi22250.html
Zola Davis,South,Carolina,1,1999,1999,6,https://www.profootballarchives.com/players/d/davi22300.html
Akeem Davis-Gaither,Appalachian,State,5,2020,2024,71,https://www.profootballarchives.com/players/d/davi22320.html
Andrew Davison,Kansas,2,2002,2003,10,0,https://www.profootballarchives.com/players/d/davi22350.html
Jerone Davison,Solano,CC;,Arizona,State,2,1996,https://www.profootballarchives.com/players/d/davi22400.html
Tyeler Davison,Fresno,State,8,2015,2022,111,https://www.profootballarchives.com/players/d/davi22550.html
Tyrion Davis-Price,Louisiana,State,3,2022,2024,8,https://www.profootballarchives.com/players/d/davi22575.html
Mike Davlin,Notre,Dame;,San,Francisco,1,1955,https://www.profootballarchives.com/players/d/davl00200.html
Brian Dawkins,Clemson,16,1996,2011,224,221,https://www.profootballarchives.com/players/d/dawk00100.html
Dale Dawkins,Miami,(Florida),4,1990,1993,36,https://www.profootballarchives.com/players/d/dawk00200.html
Dalyn Dawkins,Purdue;,Colorado,State,2,2018,2019,https://www.profootballarchives.com/players/d/dawk00205.html
Dion Dawkins,Temple,8,2017,2024,128,122,https://www.profootballarchives.com/players/d/dawk00210.html
Everett Dawkins,Florida,State,1,2013,2013,1,https://www.profootballarchives.com/players/d/dawk00250.html
Joe Dawkins,Los,Angeles,CC;,Wisconsin,8,1970,https://www.profootballarchives.com/players/d/dawk00400.html
Julius Dawkins,Pittsburgh,2,1983,1984,27,5,https://www.profootballarchives.com/players/d/dawk00600.html
Noah Dawkins,The,Citadel,3,2019,2021,17,https://www.profootballarchives.com/players/d/dawk00650.html
Sean Dawkins,California,9,1993,2001,140,109,https://www.profootballarchives.com/players/d/dawk00800.html
Tommy Dawkins,Lees-McRae,JC;,Appalachian,State,1,1987,https://www.profootballarchives.com/players/d/dawk01000.html
Fred Dawley,Michigan,1,1944,1944,2,0,https://www.profootballarchives.com/players/d/dawl00200.html
Lawrence Dawsey,Florida,State,7,1991,1999,83,https://www.profootballarchives.com/players/d/daws00100.html
Stacey Dawsey,Indiana,1,1987,1987,3,3,https://www.profootballarchives.com/players/d/daws00200.html
Bill Dawson,Florida,State,1,1965,1965,9,https://www.profootballarchives.com/players/d/daws00400.html
Clifton Dawson,Harvard,3,2007,2008,15,0,https://www.profootballarchives.com/players/d/daws00550.html
Dale Dawson,Eastern,Kentucky,3,1987,1988,8,https://www.profootballarchives.com/players/d/daws00600.html
Dermontti Dawson,Kentucky,13,1988,2000,184,181,https://www.profootballarchives.com/players/d/daws00800.html
Doug Dawson,Texas,8,1984,1994,106,70,https://www.profootballarchives.com/players/d/daws01000.html
Duke Dawson,Florida,2,2019,2020,27,4,https://www.profootballarchives.com/players/d/daws01010.html
Gib Dawson,Texas,1,1953,1953,7,0,https://www.profootballarchives.com/players/d/daws01200.html
JaJuan Dawson,Tulane,3,2000,2002,30,4,https://www.profootballarchives.com/players/d/daws01450.html
Keyunta Dawson,Texas,Tech,8,2007,2013,71,https://www.profootballarchives.com/players/d/daws01480.html
Lake Dawson,Notre,Dame,4,1994,1997,44,https://www.profootballarchives.com/players/d/daws01500.html
Len Dawson,Purdue,19,1957,1975,216,159,https://www.profootballarchives.com/players/d/daws01600.html
Lin Dawson,North,Carolina,State,9,1981,1990,https://www.profootballarchives.com/players/d/daws01800.html
Mike Dawson,Arizona,9,1976,1984,113,91,https://www.profootballarchives.com/players/d/daws02000.html
Paul Dawson,Trinity,Valley,CC;,Texas,Christian,3,https://www.profootballarchives.com/players/d/daws02050.html
Phil Dawson,Texas,20,1999,2018,305,0,https://www.profootballarchives.com/players/d/daws02100.html
Rhett Dawson,Florida,State,2,1972,1973,16,https://www.profootballarchives.com/players/d/daws02200.html
Skye Dawson,Texas,Christian,1,2013,2013,7,https://www.profootballarchives.com/players/d/daws02420.html
Al Day,Eastern,Michigan,1,1960,1960,14,https://www.profootballarchives.com/players/d/day000200.html
Eagle Day,Mississippi,2,1959,1960,16,0,https://www.profootballarchives.com/players/d/day000400.html
Fred Day,Ohio,Wesleyan,1,1921,1921,1,https://www.profootballarchives.com/players/d/day000600.html
Sheldon Day,Notre,Dame,9,2016,2024,86,https://www.profootballarchives.com/players/d/day000737.html
Terry Day,Holmes,CC;,Mississippi,State,1,1997,https://www.profootballarchives.com/players/d/day000750.html
Tom Day,North,Carolina,A&T,State,9,1960,https://www.profootballarchives.com/players/d/day000800.html
Matt Dayes,North,Carolina,State,2,2017,2018,https://www.profootballarchives.com/players/d/daye00400.html
Harry Dayhoff,Bucknell,2,1924,1925,10,4,https://www.profootballarchives.com/players/d/dayh00200.html
Tony Daykin,Georgia,Tech,5,1977,1981,73,https://www.profootballarchives.com/players/d/dayk00200.html
Ron Dayne,Wisconsin,7,2000,2007,96,28,https://www.profootballarchives.com/players/d/dayn00200.html
Divine Deablo,Virginia,Tech,4,2021,2024,54,https://www.profootballarchives.com/players/d/deab00200.html
Brandon Deaderick,Alabama,5,2010,2014,60,17,https://www.profootballarchives.com/players/d/dead00100.html
Rufus Deal,Auburn,1,1942,1942,5,0,https://www.profootballarchives.com/players/d/deal00200.html
Rufus Deal,Auburn,1,1942,1942,5,0,https://www.profootballarchives.com/players/d/dean00200.html
Floyd Dean,Florida,2,1964,1965,15,0,https://www.profootballarchives.com/players/d/dean00600.html
Fred Dean,Louisiana,Tech,12,1975,1985,141,https://www.profootballarchives.com/players/d/dean00800.html
Fred Dean,Texas,Southern,4,1978,1982,40,https://www.profootballarchives.com/players/d/dean01000.html
Hal Dean,Ohio,State,3,1947,1949,35,https://www.profootballarchives.com/players/d/dean01200.html
Jamel Dean,Auburn,6,2019,2024,82,63,https://www.profootballarchives.com/players/d/dean01375.html
Jimmy Dean,Texas,A&M,1,1978,1978,3,https://www.profootballarchives.com/players/d/dean01400.html
Kevin Dean,Texas,Christian,1,1987,1987,4,https://www.profootballarchives.com/players/d/dean01600.html
Larry Dean,Valdosta,State,4,2011,2014,61,https://www.profootballarchives.com/players/d/dean01710.html
Nakobe Dean,Georgia,3,2022,2024,37,19,https://www.profootballarchives.com/players/d/dean01760.html
Randy Dean,Northwestern,3,1977,1979,23,3,https://www.profootballarchives.com/players/d/dean01800.html
Ted Dean,Wichita,State,5,1960,1964,44,https://www.profootballarchives.com/players/d/dean02000.html
Tom Dean,Arkansas,State;,Southern,Methodist,2,1946,https://www.profootballarchives.com/players/d/dean02200.html
Vernon Dean,Los,Angeles,Valley,JC;,U.S.,International;,https://www.profootballarchives.com/players/d/dean02400.html
Walter Dean,Grambling,State,1,1991,1991,9,https://www.profootballarchives.com/players/d/dean02600.html
James Dearth,Tulsa;,Tarleton,State,10,1999,2009,https://www.profootballarchives.com/players/d/dear00400.html
Kiki DeAyala,Texas,2,1986,1987,28,2,https://www.profootballarchives.com/players/d/deay00200.html
Donte' Deayon,Boise,State,4,2017,2021,22,https://www.profootballarchives.com/players/d/deay00400.html
Steve DeBerg,Fullerton,JC;,San,Jose,State,18,https://www.profootballarchives.com/players/d/debe00200.html
Fred DeBernardi,Glendale,CC;,Texas-El,Paso,1,1974,https://www.profootballarchives.com/players/d/debe00400.html
Case deBruijn,Idaho,State,1,1982,1982,1,https://www.profootballarchives.com/players/d/debr00200.html
Nick DeCarbo,Duquesne,1,1933,1933,11,0,https://www.profootballarchives.com/players/d/deca00200.html
Art DeCarlo,Georgia,6,1953,1960,60,28,https://www.profootballarchives.com/players/d/deca00400.html
David DeCastro,Stanford,9,2012,2020,125,124,https://www.profootballarchives.com/players/d/deca00600.html
Dom DeCicco,Pittsburgh,2,2011,2012,20,16,https://www.profootballarchives.com/players/d/deci00100.html
Eric Decker,Minnesota,8,2010,2017,111,83,https://www.profootballarchives.com/players/d/deck00300.html
Taylor Decker,Ohio,State,9,2016,2024,125,https://www.profootballarchives.com/players/d/deck00990.html
Evan Deckers,Massachusetts;,Duke,1,2024,2024,11,https://www.profootballarchives.com/players/d/deck01200.html
Frank DeClerk,St.,Ambrose,3,1923,1925,20,https://www.profootballarchives.com/players/d/decl00200.html
Bill deCorrevont,Northwestern,5,1945,1949,50,31,https://www.profootballarchives.com/players/d/deco00200.html
Thomas DeCoud,California,7,2008,2014,104,89,https://www.profootballarchives.com/players/d/deco00250.html
Treston Decoud,Chadron,State;,Northwest,Mississippi,CC;,Oregon,https://www.profootballarchives.com/players/d/deco00260.html
Austin Deculus,Louisiana,State,3,2022,2024,13,https://www.profootballarchives.com/players/d/decu00200.html
Justin Dedich,Southern,California,1,2024,2024,13,https://www.profootballarchives.com/players/d/dedi00200.html
Bob Dee,Holy,Cross,10,1957,1967,132,https://www.profootballarchives.com/players/d/dee000200.html
Donnie Dee,Tulsa,3,1988,1989,17,3,https://www.profootballarchives.com/players/d/dee000400.html
Don Deeks,Washington,5,1945,1948,30,9,https://www.profootballarchives.com/players/d/deek00200.html
Branson Deen,Purdue;,Miami,(Florida),1,2024,2024,https://www.profootballarchives.com/players/d/deen00050.html
Dick Deer,Slayer,none,1,1922,1922,2,https://www.profootballarchives.com/players/d/deer00200.html
Bob Dees,Missouri,State,1,1952,1952,10,https://www.profootballarchives.com/players/d/dees00200.html
Derrick Deese,El,Camino,JC;,Southern,California,11,https://www.profootballarchives.com/players/d/dees00400.html
Nick DeFelice,Southern,Connecticut,State,1,1965,1965,https://www.profootballarchives.com/players/d/defe00200.html
Lou DeFilippo,Fordham,4,1941,1947,36,5,https://www.profootballarchives.com/players/d/defi00200.html
Joe DeForest,Louisiana-Lafayette,1,1987,1987,3,3,https://www.profootballarchives.com/players/d/defo00200.html
Chris DeFance,Bakersfield,CC;,Arizona,State,1,1979,https://www.profootballarchives.com/players/d/defr00200.html
Bob DeFruiter,Nebraska,5,1945,1948,22,7,https://www.profootballarchives.com/players/d/defr00400.html
Chris DeGeare,Wake,Forest,1,2010,2010,8,https://www.profootballarchives.com/players/d/dege00100.html
Dick Degen,Cerritos,JC;,Long,Beach,State,2,https://www.profootballarchives.com/players/d/dege00200.html
Allen DeGraffenreid,Ohio,State,1,1993,1993,2,https://www.profootballarchives.com/players/d/degr00200.html
Allen DeGraffenreid,Vanderbilt,1,1998,1998,5,0,https://www.profootballarchives.com/players/d/degr00210.html
Tony Degrate,Texas,1,1985,1985,1,0,https://www.profootballarchives.com/players/d/degr00400.html
Walt DeGree,Notre,Dame,1,1921,1921,7,https://www.profootballarchives.com/players/d/degr00600.html
Jack DeGrenier,Northern,Arizona;,Texas-Arlington,1,1974,1974,https://www.profootballarchives.com/players/d/degr00800.html
Josiah Deguara,Cincinnati,5,2020,2024,65,10,https://www.profootballarchives.com/players/d/degu00100.html
Art Deibel,Lafayette,1,1926,1926,7,6,https://www.profootballarchives.com/players/d/deib00200.html
Michael Deiter,Wisconsin,6,2019,2024,91,35,https://www.profootballarchives.com/players/d/deit00050.html
Cooper DeJean,Iowa,1,2024,2024,16,9,https://www.profootballarchives.com/players/d/deje00600.html
Charles DeJurnett,West,Los,Angeles,JC;,San,Jose,https://www.profootballarchives.com/players/d/deju00200.html
Al Dekdebrun,Cornell,4,1946,1948,31,19,https://www.profootballarchives.com/players/d/dekd00200.html
Jon Dekker,Princeton,1,2007,2007,3,0,https://www.profootballarchives.com/players/d/dekk00100.html
Paul Dekker,Michigan,State,1,1953,1953,11,https://www.profootballarchives.com/players/d/dekk00200.html
Ryan Delaire,Massachusetts;,Towson,3,2015,2018,17,https://www.profootballarchives.com/players/d/dela00160.html
Joe DeLamielleure,Michigan,State,13,1973,1985,185,https://www.profootballarchives.com/players/d/dela00200.html
Dee Delaney,The,Citadel;,Miami,(Florida),5,2018,https://www.profootballarchives.com/players/d/dela00275.html
Jeff Delaney,Pittsburgh,5,1980,1983,42,6,https://www.profootballarchives.com/players/d/dela00400.html
Joe Delaney,Northwestern,State,(Louisiana),2,1981,1982,https://www.profootballarchives.com/players/d/dela00600.html
Darroll DeLaPorte,none,1,1925,1925,1,1,https://www.profootballarchives.com/players/d/dela01000.html
Brian De,La,Puente,California,5,2011,2015,https://www.profootballarchives.com/players/d/dela01020.html
Bob deLauer,Southern,California,2,1945,1946,12,https://www.profootballarchives.com/players/d/dela01200.html
Burt Delavan,Menlo;,Pacific,2,1955,1956,14,https://www.profootballarchives.com/players/d/dela01400.html
Jack Del,Bello,Miami,(Florida),1,1953,1953,https://www.profootballarchives.com/players/d/delb00200.html
Tom DeLeone,Ohio,State,13,1972,1984,176,https://www.profootballarchives.com/players/d/dele00200.html
Jim Del,Gaizo,Syracuse;,Tampa,3,1972,1974,https://www.profootballarchives.com/players/d/delg00200.html
Al Del,Greco,Auburn,18,1984,2000,248,https://www.profootballarchives.com/players/d/delg00400.html
Jake Delhomme,Louisiana-Lafayette,11,1999,2011,103,96,https://www.profootballarchives.com/players/d/delh00200.html
Steve DeLine,Colorado,State,2,1988,1989,8,https://www.profootballarchives.com/players/d/deli00200.html
Jim DeLisle,Wisconsin,1,1971,1971,9,0,https://www.profootballarchives.com/players/d/deli00400.html
Tank Dell,Alabama,A&M;,Independence,CC;,Houston,2,https://www.profootballarchives.com/players/d/dell00137.html
Jeff Dellenbach,Wisconsin,16,1985,1999,211,115,https://www.profootballarchives.com/players/d/dell00200.html
Spiro Dellerba,Ohio,State,3,1947,1949,32,https://www.profootballarchives.com/players/d/dell00400.html
Larry Dellinger,none,4,1920,1923,20,13,https://www.profootballarchives.com/players/d/dell00600.html
Johnny Dell,Isola,Fordham,7,1934,1940,66,https://www.profootballarchives.com/players/d/dell00800.html
Louis Delmas,Western,Michigan,6,2009,2014,78,https://www.profootballarchives.com/players/d/delm00100.html
Jerry DeLoach,California,5,2001,2005,73,40,https://www.profootballarchives.com/players/d/delo00130.html
Ralph DeLoach,California,1,1981,1981,1,0,https://www.profootballarchives.com/players/d/delo00200.html
Curtis Deloatch,North,Carolina,A&T,State,4,2004,https://www.profootballarchives.com/players/d/delo00240.html
Greg DeLong,North,Carolina,6,1995,2000,69,https://www.profootballarchives.com/players/d/delo00300.html
Keith DeLong,Tennessee,5,1989,1993,64,39,https://www.profootballarchives.com/players/d/delo00400.html
Steve DeLong,Tennessee,8,1965,1972,103,89,https://www.profootballarchives.com/players/d/delo00600.html
Jack Deloplaine,Salem,6,1976,1979,40,1,https://www.profootballarchives.com/players/d/delo00800.html
Robert Delpino,Dodge,City,CC;,Missouri,6,1988,https://www.profootballarchives.com/players/d/delp00200.html
Grant Delpit,Louisiana,State,4,2021,2024,62,https://www.profootballarchives.com/players/d/delp00400.html
Jack Del,Rio,Southern,California,11,1985,1995,https://www.profootballarchives.com/players/d/delr00200.html
Ben DeLuca,North,Carolina-Charlotte,1,2021,2021,3,https://www.profootballarchives.com/players/d/delu00250.html
Nick DeLuca,North,Dakota,State,1,2018,2018,https://www.profootballarchives.com/players/d/delu00350.html
Sam DeLuca,South,Carolina,6,1960,1966,81,https://www.profootballarchives.com/players/d/delu00400.html
Tony DeLuca,Rhode,Island,1,1984,1984,1,https://www.profootballarchives.com/players/d/delu00600.html
Jerry DeLucca,Tennessee;,Middle,Tennessee,State,7,1959,https://www.profootballarchives.com/players/d/delu00800.html
Al DeMao,Duquesne,9,1945,1953,96,68,https://www.profootballarchives.com/players/d/dema00200.html
Enoch DeMar,Indiana,2,2003,2004,20,13,https://www.profootballarchives.com/players/d/dema00250.html
Bob DeMarco,Indiana;,Dayton,15,1961,1975,185,https://www.profootballarchives.com/players/d/dema00400.html
Brian DeMarco,Michigan,State,5,1995,1999,63,https://www.profootballarchives.com/players/d/dema00500.html
Mario DeMarco,Miami,(Florida),1,1949,1949,12,https://www.profootballarchives.com/players/d/dema00600.html
Chris Demaree,Kentucky,1,2002,2002,2,0,https://www.profootballarchives.com/players/d/dema00650.html
John Demarie,Louisiana,State,10,1967,1976,132,https://www.profootballarchives.com/players/d/dema00800.html
George Demas,Washington,&,Jefferson,2,1932,1934,https://www.profootballarchives.com/players/d/dema01200.html
Jamil Demby,Maine,1,2019,2019,6,1,https://www.profootballarchives.com/players/d/demb00200.html
Kenny Demens,Michigan,3,2013,2015,21,0,https://www.profootballarchives.com/players/d/deme00080.html
Emari Demercado,Saddleback,JC;,Texas,Christian,2,2023,https://www.profootballarchives.com/players/d/deme00155.html
Calvin Demery,Arizona,State,1,1972,1972,5,https://www.profootballarchives.com/players/d/deme00200.html
George Demko,Appalachian,State,1,1961,1961,1,https://www.profootballarchives.com/players/d/demk00200.html
John Demmy,none,2,1930,1931,7,3,https://www.profootballarchives.com/players/d/demm00200.html
Bill Demory,Arizona,2,1973,1974,7,3,https://www.profootballarchives.com/players/d/demo00200.html
Bob DeMoss,Purdue,1,1949,1949,3,0,https://www.profootballarchives.com/players/d/demo00400.html
Jeff Demps,Florida,1,2013,2013,2,0,https://www.profootballarchives.com/players/d/demp00035.html
Quintin Demps,Texas-El,Paso,10,2008,2017,110,https://www.profootballarchives.com/players/d/demp00070.html
Will Demps,San,Diego,State,7,2002,2008,https://www.profootballarchives.com/players/d/demp00100.html
Frank Dempsey,Florida,4,1950,1953,42,20,https://www.profootballarchives.com/players/d/demp00200.html
Jack Dempsey,Bucknell,2,1934,1937,3,1,https://www.profootballarchives.com/players/d/demp00345.html
Tom Dempsey,Palomar,JC,11,1969,1979,127,https://www.profootballarchives.com/players/d/demp00600.html
