Name,College,Years_Played,First_Season,Last_Season,Games_Played,Games_Started,Link
Keever Jankovich,Santa,Ana,JC;,Utah;,Pacific,2,https://www.profootballarchives.com/players/j/jank00200.html
Bruce Jankowski,Ohio,State,2,1971,1972,9,https://www.profootballarchives.com/players/j/jank00400.html
Eddie Jankowski,Wisconsin,5,1937,1941,51,11,https://www.profootballarchives.com/players/j/jank00600.html
Andy Janovich,Nebraska,6,2016,2021,78,25,https://www.profootballarchives.com/players/j/jano00150.html
Vic Janowicz,Ohio,State,2,1954,1955,22,https://www.profootballarchives.com/players/j/jano00200.html
Val Jansante,Duquesne;,Villanova,7,1946,1951,68,https://www.profootballarchives.com/players/j/jans00200.html
J.J. Jansen,Notre,Dame,16,2009,2024,260,https://www.profootballarchives.com/players/j/jans00280.html
Jon Jansen,Michigan,10,1999,2009,137,125,https://www.profootballarchives.com/players/j/jans00300.html
Whitey Jansing,none,1,1922,1922,3,2,https://www.profootballarchives.com/players/j/jans00400.html
Mike January,Texas,1,1987,1987,3,3,https://www.profootballarchives.com/players/j/janu00200.html
Paul Janus,Northwestern,1,1998,1998,5,1,https://www.profootballarchives.com/players/j/janu00300.html
Paul Jappe,Syracuse,4,1925,1928,46,28,https://www.profootballarchives.com/players/j/japp00200.html
Jon Jaqua,Lewis,&,Clark,3,1970,1972,https://www.profootballarchives.com/players/j/jaqu00200.html
Pete Jaquess,Eastern,New,Mexico,8,1964,1970,https://www.profootballarchives.com/players/j/jaqu00400.html
Mike Jarmoluk,Temple,11,1946,1955,118,104,https://www.profootballarchives.com/players/j/jarm00200.html
Jeremy Jarmon,Kentucky,2,2009,2010,16,1,https://www.profootballarchives.com/players/j/jarm00350.html
Ilia Jarostchuk,New,Hampshire,4,1987,1990,46,https://www.profootballarchives.com/players/j/jaro00200.html
Craig Jarrett,Michigan,State,1,2002,2002,4,https://www.profootballarchives.com/players/j/jarr00800.html
Dwayne Jarrett,Southern,California,4,2007,2010,32,https://www.profootballarchives.com/players/j/jarr01000.html
Grady Jarrett,Clemson,10,2015,2024,152,137,https://www.profootballarchives.com/players/j/jarr01050.html
Jaiquawn Jarrett,Temple,5,2011,2015,47,9,https://www.profootballarchives.com/players/j/jarr01100.html
Kyshoen Jarrett,Virginia,Tech,1,2015,2015,16,https://www.profootballarchives.com/players/j/jarr01120.html
Rakim Jarrett,Maryland,2,2023,2024,20,2,https://www.profootballarchives.com/players/j/jarr01300.html
Tyrique Jarrett,Pittsburgh,1,2017,2017,1,0,https://www.profootballarchives.com/players/j/jarr01400.html
Tommy Jarvi,Northern,Illinois,2,1944,1945,5,https://www.profootballarchives.com/players/j/jarv00200.html
Bruce Jarvis,Washington,4,1971,1974,24,23,https://www.profootballarchives.com/players/j/jarv00400.html
Curt Jarvis,Alabama,4,1987,1990,38,36,https://www.profootballarchives.com/players/j/jarv00600.html
Ralph Jarvis,Temple,1,1990,1990,8,0,https://www.profootballarchives.com/players/j/jarv00800.html
Ray Jarvis,Norfolk,State,9,1971,1979,82,https://www.profootballarchives.com/players/j/jarv01000.html
Richard Jarvis,Brown,1,2018,2018,1,0,https://www.profootballarchives.com/players/j/jarv01100.html
Blake Jarwin,Oklahoma,State,5,2017,2021,42,https://www.profootballarchives.com/players/j/jarw00200.html
Ed Jasper,Texas,A&M,9,1997,2005,118,https://www.profootballarchives.com/players/j/jasp00100.html
Vince Jasper,Iowa,State,1,1987,1987,3,https://www.profootballarchives.com/players/j/jasp00200.html
Floyd Jaszewski,Minnesota,2,1950,1951,23,17,https://www.profootballarchives.com/players/j/jasz00200.html
Dick Jauron,Yale,8,1973,1980,100,80,https://www.profootballarchives.com/players/j/jaur00200.html
Heinie Jawish,George,Washington;,Georgetown,(DC),1,1926,https://www.profootballarchives.com/players/j/jawi00200.html
Matt Jaworski,Colgate,1,1991,1991,8,3,https://www.profootballarchives.com/players/j/jawo00200.html
Ron Jaworski,Youngstown,State,15,1974,1989,188,https://www.profootballarchives.com/players/j/jawo00400.html
Garth Jax,Florida,State,10,1986,1995,143,https://www.profootballarchives.com/players/j/jax000200.html
Craig Jay,Miami-Dade,North,JC;,Mount,Senario,1,https://www.profootballarchives.com/players/j/jay000200.html
Dave Jaynes,Kansas,1,1974,1974,2,0,https://www.profootballarchives.com/players/j/jayn00200.html
Lestar Jean,Florida,Atlantic,2,2012,2013,27,https://www.profootballarchives.com/players/j/jean00120.html
Walt Jean,Heidelberg;,Bethany,(West,Virginia),7,1922,https://www.profootballarchives.com/players/j/jean00150.html
Javontae Jean-Baptiste,Ohio,State;,Notre,Dame,1,2024,https://www.profootballarchives.com/players/j/jean00175.html
Stanley Jean-Baptiste,Fort,Scott,CC;,Nebraska,2,2014,https://www.profootballarchives.com/players/j/jean00180.html
Garland Jean,Batiste,Louisiana,State,1,1987,1987,https://www.profootballarchives.com/players/j/jean00200.html
Shemar Jean-Charles,Appalachian,State,5,2021,2024,37,https://www.profootballarchives.com/players/j/jean00220.html
Ricky Jean,Francois,Louisiana,State,11,2009,2018,https://www.profootballarchives.com/players/j/jean00250.html
Max Jean-Gilles,Georgia,4,2007,2010,42,26,https://www.profootballarchives.com/players/j/jean00300.html
Lemuel Jeanpierre,South,Carolina,5,2011,2015,63,https://www.profootballarchives.com/players/j/jean00380.html
Rashad Jeanty,Central,Florida,4,2006,2009,53,https://www.profootballarchives.com/players/j/jean00600.html
Ralph Jecha,Northwestern,2,1955,1956,19,7,https://www.profootballarchives.com/players/j/jech00200.html
Jackson Jeffcoat,Texas,2,2014,2015,9,1,https://www.profootballarchives.com/players/j/jeff00100.html
Jim Jeffcoat,Arizona,State,15,1983,1997,227,https://www.profootballarchives.com/players/j/jeff00200.html
Ed Jeffers,Oklahoma,State,1,1947,1947,14,https://www.profootballarchives.com/players/j/jeff00400.html
Patrick Jeffers,Virginia,5,1996,2001,46,11,https://www.profootballarchives.com/players/j/jeff00650.html
Ben Jefferson,Maryland,1,1990,1990,4,4,https://www.profootballarchives.com/players/j/jeff00700.html
Billy Jefferson,Mississippi,State,3,1941,1942,18,https://www.profootballarchives.com/players/j/jeff00800.html
Charles Jefferson,McNeese,State,1,1979,1979,5,https://www.profootballarchives.com/players/j/jeff01000.html
D.C. Jefferson,Rutgers,1,2013,2013,4,0,https://www.profootballarchives.com/players/j/jeff01110.html
Greg Jefferson,Central,Florida,5,1995,1999,57,https://www.profootballarchives.com/players/j/jeff01200.html
James Jefferson,Texas,A&M-Kingsville,5,1989,1993,58,https://www.profootballarchives.com/players/j/jeff01300.html
Jason Jefferson,Wisconsin,4,2005,2008,34,1,https://www.profootballarchives.com/players/j/jeff01350.html
Jermar Jefferson,Oregon,State,2,2021,2024,9,https://www.profootballarchives.com/players/j/jeff01360.html
John Jefferson,Arizona,State,8,1978,1985,102,https://www.profootballarchives.com/players/j/jeff01400.html
Jordan Jefferson,West,Virginia;,Louisiana,State,1,2024,https://www.profootballarchives.com/players/j/jeff01431.html
Joseph Jefferson,Western,Kentucky,3,2002,2005,27,https://www.profootballarchives.com/players/j/jeff01450.html
Justin Jefferson,Louisiana,State,5,2020,2024,76,https://www.profootballarchives.com/players/j/jeff01460.html
Kevin Jefferson,Lehigh,2,1994,1995,22,0,https://www.profootballarchives.com/players/j/jeff01500.html
Malik Jefferson,Texas,5,2018,2023,38,0,https://www.profootballarchives.com/players/j/jeff01540.html
Norm Jefferson,Louisiana,State,2,1987,1988,14,https://www.profootballarchives.com/players/j/jeff01600.html
Quinton Jefferson,Maryland,10,2016,2024,115,62,https://www.profootballarchives.com/players/j/jeff01700.html
Roy Jefferson,Utah,12,1965,1976,162,149,https://www.profootballarchives.com/players/j/jeff01800.html
Shawn Jefferson,Central,Florida,13,1991,2003,195,https://www.profootballarchives.com/players/j/jeff01900.html
Thad Jefferson,Hawaii,1,1987,1987,3,3,https://www.profootballarchives.com/players/j/jeff02000.html
Tony Jefferson,Oklahoma,11,2013,2024,121,71,https://www.profootballarchives.com/players/j/jeff02050.html
Van Jefferson,Mississippi;,Florida,6,2020,2024,79,https://www.profootballarchives.com/players/j/jeff02080.html
Willie Jefferson,Baylor;,Stephen,F.,Austin,State,1,https://www.profootballarchives.com/players/j/jeff02110.html
Alshon Jeffery,South,Carolina,9,2012,2020,109,https://www.profootballarchives.com/players/j/jeff02140.html
Tony Jeffery,Texas,Christian,1,1988,1988,3,https://www.profootballarchives.com/players/j/jeff02200.html
Haywood Jeffires,North,Carolina,State,10,1987,1996,https://www.profootballarchives.com/players/j/jeff02400.html
Neal Jeffrey,Baylor,1,1976,1976,5,0,https://www.profootballarchives.com/players/j/jeff02600.html
Bob Jeffries,Missouri,1,1942,1942,5,0,https://www.profootballarchives.com/players/j/jeff02700.html
Curtis Jeffries,Louisville,1,1987,1987,3,0,https://www.profootballarchives.com/players/j/jeff03000.html
Dameian Jeffries,Alabama,1,1995,1995,2,0,https://www.profootballarchives.com/players/j/jeff03100.html
Eric Jeffries,Texas,1,1987,1987,1,0,https://www.profootballarchives.com/players/j/jeff03200.html
Greg Jeffries,Virginia,8,1993,2000,110,10,https://www.profootballarchives.com/players/j/jeff03400.html
Jon Jelacic,Minnesota,5,1958,1964,43,28,https://www.profootballarchives.com/players/j/jela00200.html
Tom Jelesky,Purdue,2,1985,1986,25,7,https://www.profootballarchives.com/players/j/jele00200.html
Tom Jelley,Miami,(Florida),1,1951,1951,5,https://www.profootballarchives.com/players/j/jell00200.html
Dietrich Jells,Pittsburgh,4,1996,1999,41,4,https://www.profootballarchives.com/players/j/jell00400.html
Jimmy Jemail,Brown,1,1921,1921,1,1,https://www.profootballarchives.com/players/j/jema00200.html
Bob Jencks,Miami,(Ohio),3,1963,1965,42,https://www.profootballarchives.com/players/j/jenc00200.html
Noel Jenke,Minnesota,4,1971,1974,25,0,https://www.profootballarchives.com/players/j/jenk00100.html
A.J. Jenkins,Merced,JC;,Fullerton,State,2,1989,https://www.profootballarchives.com/players/j/jenk00150.html
A.J. Jenkins,Illinois,3,2012,2014,28,3,https://www.profootballarchives.com/players/j/jenk00151.html
Al Jenkins,Southern,Illinois;,Tulsa,4,1969,1973,https://www.profootballarchives.com/players/j/jenk00200.html
Alfred Jenkins,Morris,Brown,9,1975,1983,110,https://www.profootballarchives.com/players/j/jenk00400.html
Billy Jenkins,Howard,7,1997,2002,91,48,https://www.profootballarchives.com/players/j/jenk00450.html
Brandon Jenkins,Florida,State,1,2013,2013,5,https://www.profootballarchives.com/players/j/jenk00485.html
Carlos Jenkins,Michigan,State,6,1991,1996,80,https://www.profootballarchives.com/players/j/jenk00490.html
Corey Jenkins,Garden,City,CC;,South,Carolina,3,https://www.profootballarchives.com/players/j/jenk00500.html
Cullen Jenkins,Central,Michigan,13,2004,2016,184,https://www.profootballarchives.com/players/j/jenk00510.html
Darnell Jenkins,Miami,(Florida),1,2008,2008,1,https://www.profootballarchives.com/players/j/jenk00530.html
DeRon Jenkins,Tennessee,6,1996,2001,93,50,https://www.profootballarchives.com/players/j/jenk00560.html
Ed Jenkins,Holy,Cross,4,1972,1974,15,https://www.profootballarchives.com/players/j/jenk00600.html
E.J. Jenkins,St.,Francis,(Pennsylvania);,South,Carolina;,Georgia,https://www.profootballarchives.com/players/j/jenk00630.html
Elgton Jenkins,Mississippi,State,6,2019,2024,87,https://www.profootballarchives.com/players/j/jenk00640.html
Fletcher Jenkins,Washington,1,1982,1982,9,9,https://www.profootballarchives.com/players/j/jenk00800.html
Greg Jenkins,Mississippi,Gulf,Coast,CC;,Troy;,Alabama,https://www.profootballarchives.com/players/j/jenk00940.html
Izel Jenkins,North,Carolina,State;,Taft,JC;,North,https://www.profootballarchives.com/players/j/jenk01000.html
Jack Jenkins,Vanderbilt,3,1943,1947,23,18,https://www.profootballarchives.com/players/j/jenk01200.html
James Jenkins,Rutgers,10,1991,2000,133,38,https://www.profootballarchives.com/players/j/jenk01250.html
Janoris Jenkins,Florida;,North,Alabama,12,2012,2022,https://www.profootballarchives.com/players/j/jenk01270.html
Jarvis Jenkins,Clemson,8,2012,2018,98,50,https://www.profootballarchives.com/players/j/jenk01290.html
Jelani Jenkins,Florida,5,2013,2017,60,35,https://www.profootballarchives.com/players/j/jenk01332.html
John Jenkins,Pittsburgh,1,1998,1998,1,0,https://www.profootballarchives.com/players/j/jenk01370.html
John Jenkins,Gulf,Coast,JC;,Georgia,13,2013,https://www.profootballarchives.com/players/j/jenk01371.html
Jon Jenkins,Dartmouth,3,1949,1950,16,7,https://www.profootballarchives.com/players/j/jenk01400.html
Jordan Jenkins,Georgia,6,2016,2021,83,62,https://www.profootballarchives.com/players/j/jenk01420.html
J.R. Jenkins,Marshall,1,2002,2002,7,0,https://www.profootballarchives.com/players/j/jenk01450.html
Julian Jenkins,Stanford,1,2006,2006,12,0,https://www.profootballarchives.com/players/j/jenk01470.html
Justin Jenkins,Mississippi,State,3,2007,2009,36,https://www.profootballarchives.com/players/j/jenk01500.html
Ken Jenkins,Bucknell,4,1983,1986,51,3,https://www.profootballarchives.com/players/j/jenk01800.html
Kerry Jenkins,Louisiana,State;,Troy,7,1997,2003,https://www.profootballarchives.com/players/j/jenk01900.html
Keyvan Jenkins,Nevada-Las,Vegas,2,1987,1988,5,https://www.profootballarchives.com/players/j/jenk02000.html
Kris Jenkins,Maryland,10,2001,2010,108,102,https://www.profootballarchives.com/players/j/jenk02050.html
Kris Jenkins,Michigan,1,2024,2024,15,8,https://www.profootballarchives.com/players/j/jenk02051.html
Leon Jenkins,West,Virginia,1,1972,1972,4,https://www.profootballarchives.com/players/j/jenk02200.html
Malcolm Jenkins,Ohio,State,13,2009,2021,199,https://www.profootballarchives.com/players/j/jenk02300.html
MarTay Jenkins,North,Iowa,Area,CC;,Nebraska-Omaha,4,https://www.profootballarchives.com/players/j/jenk02500.html
Mel Jenkins,Hinds,CC;,Cincinnati,8,1987,1993,https://www.profootballarchives.com/players/j/jenk02600.html
Michael Jenkins,Ohio,State,9,2004,2012,130,https://www.profootballarchives.com/players/j/jenk02630.html
Mike Jenkins,Hampton,1,1997,1997,4,0,https://www.profootballarchives.com/players/j/jenk02650.html
Mike Jenkins,South,Florida,8,2008,2015,101,https://www.profootballarchives.com/players/j/jenk02660.html
Rayshawn Jenkins,Miami,(Florida),8,2017,2024,122,https://www.profootballarchives.com/players/j/jenk02780.html
Robert Jenkins,Chabot,JC;,UCLA,10,1987,1996,https://www.profootballarchives.com/players/j/jenk02800.html
Ronney Jenkins,Brigham,Young;,Northern,Arizona,4,2000,https://www.profootballarchives.com/players/j/jenk02830.html
Teven Jenkins,Oklahoma,State,4,2021,2024,47,https://www.profootballarchives.com/players/j/jenk02880.html
Trezelle Jenkins,Michigan,3,1995,1997,9,1,https://www.profootballarchives.com/players/j/jenk03000.html
Walt Jenkins,Wayne,State,(Michigan),1,1955,1955,https://www.profootballarchives.com/players/j/jenk03200.html
Adam Jennings,Fresno,State,5,2006,2009,46,https://www.profootballarchives.com/players/j/jenn00030.html
Anfernee Jennings,Alabama,4,2020,2024,61,38,https://www.profootballarchives.com/players/j/jenn00040.html
Brandon Jennings,Texas,A&M,3,2000,2002,20,https://www.profootballarchives.com/players/j/jenn00120.html
Brian Jennings,Arizona,State,13,2000,2012,208,https://www.profootballarchives.com/players/j/jenn00130.html
Chris Jennings,Arizona,Western,JC;,Arizona,1,2009,https://www.profootballarchives.com/players/j/jenn00170.html
Darius Jennings,Virginia,3,2015,2019,28,1,https://www.profootballarchives.com/players/j/jenn00190.html
Dave Jennings,St.,Lawrence,14,1974,1987,205,https://www.profootballarchives.com/players/j/jenn00200.html
Gary Jennings,West,Virginia,1,2019,2019,1,https://www.profootballarchives.com/players/j/jenn00340.html
Greg Jennings,Western,Michigan,10,2006,2015,143,https://www.profootballarchives.com/players/j/jenn00370.html
Jack Jennings,Ohio,State,8,1950,1957,90,https://www.profootballarchives.com/players/j/jenn00400.html
Jauan Jennings,Tennessee,4,2021,2024,60,17,https://www.profootballarchives.com/players/j/jenn00450.html
Jim Jennings,Missouri,1,1955,1955,4,0,https://www.profootballarchives.com/players/j/jenn00600.html
Jonas Jennings,Georgia,8,2001,2008,75,75,https://www.profootballarchives.com/players/j/jenn00870.html
Keith Jennings,Clemson,8,1989,1997,92,61,https://www.profootballarchives.com/players/j/jenn00900.html
Kelly Jennings,Miami,(Florida),6,2006,2011,91,https://www.profootballarchives.com/players/j/jenn00930.html
Ligarius Jennings,Tennessee,State,2,2001,2002,18,https://www.profootballarchives.com/players/j/jenn00970.html
Lou Jennings,Haskell,Indian;,Centenary,2,1929,1930,https://www.profootballarchives.com/players/j/jenn01000.html
M.D. Jennings,Arkansas,State,3,2011,2013,47,https://www.profootballarchives.com/players/j/jenn01050.html
Mike Jennings,Grambling,State;,Florida,State,1,2006,https://www.profootballarchives.com/players/j/jenn01100.html
Rashad Jennings,Pittsburgh;,Liberty,7,2009,2016,93,https://www.profootballarchives.com/players/j/jenn01170.html
Rick Jennings,Maryland,3,1976,1977,16,0,https://www.profootballarchives.com/players/j/jenn01200.html
Stanford Jennings,Furman,9,1984,1992,123,16,https://www.profootballarchives.com/players/j/jenn01400.html
Tim Jennings,Georgia,10,2006,2015,137,98,https://www.profootballarchives.com/players/j/jenn01650.html
Terrell Jennings,Florida,A&M,1,2024,2024,3,https://www.profootballarchives.com/players/j/jenn01659.html
Ray Jennison,South,Dakota,State,1,1931,1931,https://www.profootballarchives.com/players/j/jenn02000.html
Bob Jensen,Iowa,State,3,1948,1950,33,https://www.profootballarchives.com/players/j/jens00200.html
Derrick Jensen,Texas-Arlington,8,1979,1986,106,22,https://www.profootballarchives.com/players/j/jens00400.html
Greg Jensen,none,1,1987,1987,1,0,https://www.profootballarchives.com/players/j/jens00700.html
Jerry Jensen,Washington,1,1998,1998,10,0,https://www.profootballarchives.com/players/j/jens00750.html
Jim Jensen,Iowa,6,1976,1982,78,21,https://www.profootballarchives.com/players/j/jens00800.html
Jim Jensen,Boston,University,12,1981,1992,164,https://www.profootballarchives.com/players/j/jens01000.html
Marcel Jensen,Fresno,State,2,2014,2015,2,https://www.profootballarchives.com/players/j/jens01040.html
Nash Jensen,North,Dakota,State,1,2023,2023,https://www.profootballarchives.com/players/j/jens01075.html
Leo Jensvold,Iowa,2,1931,1931,7,4,https://www.profootballarchives.com/players/j/jens01400.html
Ryan Jensen,Colorado,State-Pueblo,8,2014,2021,100,https://www.profootballarchives.com/players/j/jens12020.html
Luther Jeralds,North,Carolina,Central,1,1961,1961,https://www.profootballarchives.com/players/j/jera00200.html
Greg Jerman,Baylor,4,2002,2005,20,4,https://www.profootballarchives.com/players/j/jerm00200.html
Jerrel Jernigan,Troy,4,2011,2014,34,4,https://www.profootballarchives.com/players/j/jern00300.html
Timmy Jernigan,Florida,State,8,2014,2020,76,https://www.profootballarchives.com/players/j/jern00600.html
Tony Jerod-Eddie,Texas,A&M,5,2012,2016,57,https://www.profootballarchives.com/players/j/jero00020.html
Lorenzo Jerome,St.,Francis,(Pennsylvania),1,2017,2017,https://www.profootballarchives.com/players/j/jero00300.html
Michael Jerrell,Findlay,1,2024,2024,10,3,https://www.profootballarchives.com/players/j/jerr00100.html
John Jerry,Mississippi,9,2010,2019,132,106,https://www.profootballarchives.com/players/j/jerr00250.html
Peria Jerry,Mississippi,5,2009,2013,64,29,https://www.profootballarchives.com/players/j/jerr00300.html
Mark Jerue,Washington,7,1983,1989,86,27,https://www.profootballarchives.com/players/j/jeru00200.html
Travis Jervey,The,Citadel,9,1995,2003,109,https://www.profootballarchives.com/players/j/jerv00200.html
Bob Jessen,Iowa,1,1931,1931,8,6,https://www.profootballarchives.com/players/j/jess00200.html
Ron Jessie,Imperial,Valley,JC;,Kansas,11,1971,https://www.profootballarchives.com/players/j/jess00400.html
Tim Jessie,Auburn,1,1987,1987,3,0,https://www.profootballarchives.com/players/j/jess00600.html
Billy Jessup,Long,Beach,CC;,Southern,California,7,https://www.profootballarchives.com/players/j/jess00800.html
Bob Jeter,Iowa,11,1963,1973,139,71,https://www.profootballarchives.com/players/j/jete00200.html
Donovan Jeter,Michigan,1,2022,2022,1,0,https://www.profootballarchives.com/players/j/jete00320.html
Gary Jeter,Southern,California,13,1977,1989,168,https://www.profootballarchives.com/players/j/jete00400.html
Gene Jeter,Arkansas-Pine,Bluff,3,1965,1967,30,https://www.profootballarchives.com/players/j/jete00600.html
Perry Jeter,San,Bernardino,Valley,JC;,Cal,Poly,https://www.profootballarchives.com/players/j/jete00800.html
Tommy Jeter,Texas,4,1992,1996,37,0,https://www.profootballarchives.com/players/j/jete01000.html
Tony Jeter,Nebraska,2,1966,1968,11,0,https://www.profootballarchives.com/players/j/jete01200.html
Cliff Jetmore,none,1,1923,1923,1,0,https://www.profootballarchives.com/players/j/jetm00200.html
James Jett,West,Virginia,10,1993,2002,140,https://www.profootballarchives.com/players/j/jett00200.html
John Jett,Wake,Forest,1,1941,1941,5,https://www.profootballarchives.com/players/j/jett00400.html
John Jett,East,Carolina,11,1993,2003,159,https://www.profootballarchives.com/players/j/jett00600.html
Paul Jetton,Texas,4,1989,1992,30,10,https://www.profootballarchives.com/players/j/jett00800.html
Jerry Jeudy,Alabama,5,2020,2024,74,60,https://www.profootballarchives.com/players/j/jeud00200.html
Gabe Jeudy-Lally,Vanderbilt;,Brigham,Young;,Tennessee,1,2024,https://www.profootballarchives.com/players/j/jeud00400.html
Josey Jewell,Iowa,7,2018,2024,90,70,https://www.profootballarchives.com/players/j/jewe00220.html
Bob Jewett,Michigan,State,1,1958,1958,12,https://www.profootballarchives.com/players/j/jewe00400.html
Dan Jiggetts,Harvard,7,1976,1982,98,2,https://www.profootballarchives.com/players/j/jigg00200.html
Dan Jilek,Michigan,4,1976,1979,58,29,https://www.profootballarchives.com/players/j/jile00200.html
Dwayne Jiles,Texas,Tech,6,1985,1989,61,https://www.profootballarchives.com/players/j/jile00400.html
A.J. Jimerson,Norfolk,State,2,1990,1991,17,https://www.profootballarchives.com/players/j/jime00200.html
Ade Jimoh,Utah,State,5,2003,2007,69,https://www.profootballarchives.com/players/j/jimo00200.html
Steve Joachim,Penn,State;,Temple,1,1976,1976,https://www.profootballarchives.com/players/j/joac00200.html
Josh Jobe,Alabama,3,2022,2024,38,9,https://www.profootballarchives.com/players/j/jobe00400.html
Bill Jobko,Ohio,State,9,1958,1966,107,https://www.profootballarchives.com/players/j/jobk00200.html
Art Jocher,Manhattan,2,1940,1942,21,9,https://www.profootballarchives.com/players/j/joch00200.html
Jim Jodat,Carthage,7,1977,1983,87,19,https://www.profootballarchives.com/players/j/joda00200.html
Billy Joe,Villanova,7,1963,1969,78,43,https://www.profootballarchives.com/players/j/joe000200.html
Larry Joe,Penn,State,1,1949,1949,2,https://www.profootballarchives.com/players/j/joe000600.html
Leon Joe,Maryland,5,2004,2007,36,1,https://www.profootballarchives.com/players/j/joe000800.html
Luke Joeckel,Texas,A&M,5,2013,2017,50,https://www.profootballarchives.com/players/j/joec00400.html
Greg Joelson,Willamette;,Arizona,State,1,1991,1991,https://www.profootballarchives.com/players/j/joel00200.html
Herb Joesting,Minnesota,6,1929,1932,42,33,https://www.profootballarchives.com/players/j/joes00200.html
Ove Johansson,Davis,&,Elkins;,Abilene,Christian,1,https://www.profootballarchives.com/players/j/joha00200.html
Ulrick John,Georgia,State,3,2015,2017,10,https://www.profootballarchives.com/players/j/john00105.html
Freeman Johns,Southern,Methodist,2,1976,1977,7,https://www.profootballarchives.com/players/j/john00200.html
Jim Johns,Michigan,State;,Michigan,2,1923,1924,https://www.profootballarchives.com/players/j/john00400.html
Paul Johns,Tyler,JC;,Tulsa,4,1981,1984,https://www.profootballarchives.com/players/j/john00600.html
Pete Johns,Tulane,2,1967,1968,22,0,https://www.profootballarchives.com/players/j/john00800.html
A.J. Johnson,Texas,State,7,1989,1995,71,https://www.profootballarchives.com/players/j/john01150.html
A.J. Johnson,Tennessee,5,2018,2022,39,34,https://www.profootballarchives.com/players/j/john01151.html
Al Johnson,Cincinnati,6,1972,1978,68,11,https://www.profootballarchives.com/players/j/john01200.html
Al Johnson,Hardin-Simmons,1,1948,1948,6,0,https://www.profootballarchives.com/players/j/john01300.html
Al Johnson,Wisconsin,5,2004,2008,66,45,https://www.profootballarchives.com/players/j/john01350.html
Albert Johnson,Southern,Methodist,2,2002,2003,5,https://www.profootballarchives.com/players/j/john01400.html
Alex Johnson,Miami,(Florida),1,1991,1991,5,https://www.profootballarchives.com/players/j/john01450.html
Alonzo Johnson,Florida,2,1986,1987,18,9,https://www.profootballarchives.com/players/j/john01500.html
Alonzo Johnson,Central,State,(Ohio),1,1998,1998,https://www.profootballarchives.com/players/j/john01700.html
Andre Johnson,Penn,State,1,1998,1998,3,https://www.profootballarchives.com/players/j/john01900.html
Andre Johnson,Miami,(Florida),14,2003,2016,193,https://www.profootballarchives.com/players/j/john01920.html
Andy Johnson,Georgia,7,1974,1981,94,43,https://www.profootballarchives.com/players/j/john02000.html
Anthony Johnson,Notre,Dame,12,1990,2000,159,https://www.profootballarchives.com/players/j/john02100.html
Anthony Johnson,Louisiana,State,4,2014,2017,22,https://www.profootballarchives.com/players/j/john02101.html
Anthony Johnson,Iowa,State,2,2023,2024,21,https://www.profootballarchives.com/players/j/john02104.html
Antonio Johnson,Mississippi,Delta,CC;,Mississippi,State,6,https://www.profootballarchives.com/players/j/john02130.html
Antonio Johnson,Texas,A&M,2,2023,2024,30,https://www.profootballarchives.com/players/j/john02132.html
Art Johnson,Fordham,4,1923,1926,25,22,https://www.profootballarchives.com/players/j/john02200.html
Austin Johnson,Tennessee,3,2014,2016,18,2,https://www.profootballarchives.com/players/j/john02250.html
Austin Johnson,Penn,State,9,2016,2024,132,https://www.profootballarchives.com/players/j/john02251.html
Barry Johnson,Maryland,1,1991,1991,4,0,https://www.profootballarchives.com/players/j/john02300.html
Benny Johnson,Johnson,C.,Smith,5,1970,1976,https://www.profootballarchives.com/players/j/john02400.html
Bert Johnson,Kentucky,7,1937,1942,60,29,https://www.profootballarchives.com/players/j/john02500.html
Bethel Johnson,Texas,A&M,4,2003,2006,50,https://www.profootballarchives.com/players/j/john02550.html
Bill Johnson,Minnesota,1,1941,1941,4,0,https://www.profootballarchives.com/players/j/john02600.html
Bill Johnson,Southern,Methodist;,North,Carolina,1,1947,https://www.profootballarchives.com/players/j/john02800.html
Bill Johnson,Texas,A&M;,Tyler,JC,9,1948,https://www.profootballarchives.com/players/j/john03000.html
Bill Johnson,West,Alabama,1,1970,1970,11,https://www.profootballarchives.com/players/j/john03200.html
Bill Johnson,Arkansas,State,3,1985,1987,38,https://www.profootballarchives.com/players/j/john03400.html
Bill Johnson,Michigan,State,8,1992,1999,99,https://www.profootballarchives.com/players/j/john03500.html
Billy Johnson,Nebraska,3,1966,1968,32,5,https://www.profootballarchives.com/players/j/john03600.html
Billy Johnson,Widener,14,1974,1988,143,51,https://www.profootballarchives.com/players/j/john03800.html
Bisi Johnson,Colorado,State,2,2019,2020,32,https://www.profootballarchives.com/players/j/john03930.html
Bob Johnson,Tennessee-Chattanooga,1,1930,1930,2,0,https://www.profootballarchives.com/players/j/john04000.html
Bob Johnson,Tennessee,12,1968,1979,154,136,https://www.profootballarchives.com/players/j/john04200.html
Bobby Johnson,Texas,5,1983,1986,54,0,https://www.profootballarchives.com/players/j/john04400.html
Bobby Johnson,Independence,CC;,Kansas,3,1984,1986,https://www.profootballarchives.com/players/j/john04600.html
Brad Johnson,Florida,State,15,1994,2008,177,https://www.profootballarchives.com/players/j/john04900.html
Brandon Johnson,Louisville,7,2006,2012,87,16,https://www.profootballarchives.com/players/j/john04960.html
Brandon Johnson,Tennessee;,Central,Florida,3,2022,2024,https://www.profootballarchives.com/players/j/john04962.html
